region,item_description,transaction_date,dimension,grade,length_ft,rl_price_per_mbf,assumption_equal_length,source_grade_group
west,2x4,2024-10-18,2x4,4,20,245,True,G3_4
west,2x4,2024-10-25,2x4,4,20,250,True,G3_4
west,2x4,2024-11-01,2x4,4,20,255,True,G3_4
west,2x4,2024-11-08,2x4,4,20,260,True,G3_4
west,2x4,2024-11-15,2x4,4,20,260,True,G3_4
west,2x4,2024-11-22,2x4,4,20,260,True,G3_4
west,2x4,2024-11-27,2x4,4,20,260,True,G3_4
west,2x4,2024-12-06,2x4,4,20,260,True,G3_4
west,2x4,2024-12-13,2x4,4,20,260,True,G3_4
west,2x4,2024-12-20,2x4,4,20,260,True,G3_4
west,2x4,2025-01-03,2x4,4,20,260,True,G3_4
west,2x4,2025-01-10,2x4,4,20,260,True,G3_4
west,2x4,2025-01-17,2x4,4,20,265,True,G3_4
west,2x4,2025-01-24,2x4,4,20,265,True,G3_4
west,2x4,2025-01-31,2x4,4,20,265,True,G3_4
west,2x4,2025-02-07,2x4,4,20,275,True,G3_4
west,2x4,2025-02-14,2x4,4,20,285,True,G3_4
west,2x4,2025-02-21,2x4,4,20,295,True,G3_4
west,2x4,2025-02-28,2x4,4,20,305,True,G3_4
west,2x4,2025-03-07,2x4,4,20,315,True,G3_4
west,2x4,2025-03-14,2x4,4,20,325,True,G3_4
west,2x4,2025-03-21,2x4,4,20,335,True,G3_4
west,2x4,2025-03-28,2x4,4,20,350,True,G3_4
west,2x4,2025-04-04,2x4,4,20,360,True,G3_4
west,2x4,2025-04-11,2x4,4,20,365,True,G3_4
west,2x4,2025-04-18,2x4,4,20,370,True,G3_4
west,2x4,2025-04-25,2x4,4,20,375,True,G3_4
west,2x4,2025-05-02,2x4,4,20,375,True,G3_4
west,2x4,2025-05-09,2x4,4,20,375,True,G3_4
west,2x4,2025-05-16,2x4,4,20,365,True,G3_4
west,2x4,2025-05-23,2x4,4,20,335,True,G3_4
west,2x4,2025-05-30,2x4,4,20,300,True,G3_4
west,2x4,2025-06-06,2x4,4,20,280,True,G3_4
west,2x4,2025-06-13,2x4,4,20,250,True,G3_4
west,2x4,2025-06-19,2x4,4,20,235,True,G3_4
west,2x4,2025-06-27,2x4,4,20,225,True,G3_4
west,2x4,2025-07-03,2x4,4,20,225,True,G3_4
west,2x4,2025-07-11,2x4,4,20,220,True,G3_4
west,2x4,2025-07-18,2x4,4,20,210,True,G3_4
west,2x4,2025-07-25,2x4,4,20,205,True,G3_4
west,2x4,2025-08-01,2x4,4,20,205,True,G3_4
west,2x4,2025-08-08,2x4,4,20,205,True,G3_4
west,2x4,2025-08-15,2x4,4,20,205,True,G3_4
west,2x4,2025-08-22,2x4,4,20,205,True,G3_4
west,2x4,2025-08-29,2x4,4,20,200,True,G3_4
west,2x4,2025-09-05,2x4,4,20,200,True,G3_4
west,2x4,2025-09-12,2x4,4,20,200,True,G3_4
west,2x4,2025-09-19,2x4,4,20,200,True,G3_4
west,2x4,2025-09-26,2x4,4,20,200,True,G3_4
west,2x4,2025-10-03,2x4,4,20,200,True,G3_4
west,2x4,2025-10-10,2x4,4,20,200,True,G3_4
west,2x4,2025-10-17,2x4,4,20,200,True,G3_4
west,2x6 #3,2024-01-12,2x6,3,8,200,True,G3_4
west,2x6 #3,2024-01-18,2x6,3,8,200,True,G3_4
west,2x6 #3,2024-01-25,2x6,3,8,200,True,G3_4
west,2x6 #3,2024-02-08,2x6,3,8,200,True,G3_4
west,2x6 #3,2024-02-15,2x6,3,8,205,True,G3_4
west,2x6 #3,2024-02-22,2x6,3,8,210,True,G3_4
west,2x6 #3,2024-02-29,2x6,3,8,220,True,G3_4
west,2x6 #3,2024-03-07,2x6,3,8,230,True,G3_4
west,2x6 #3,2024-03-14,2x6,3,8,230,True,G3_4
west,2x6 #3,2024-03-21,2x6,3,8,235,True,G3_4
west,2x6 #3,2024-03-28,2x6,3,8,235,True,G3_4
west,2x6 #3,2024-04-04,2x6,3,8,230,True,G3_4
west,2x6 #3,2024-04-11,2x6,3,8,220,True,G3_4
west,2x6 #3,2024-04-18,2x6,3,8,220,True,G3_4
west,2x6 #3,2024-04-25,2x6,3,8,220,True,G3_4
west,2x6 #3,2024-05-02,2x6,3,8,220,True,G3_4
west,2x6 #3,2024-05-09,2x6,3,8,220,True,G3_4
west,2x6 #3,2024-05-16,2x6,3,8,225,True,G3_4
west,2x6 #3,2024-05-30,2x6,3,8,230,True,G3_4
west,2x6 #3,2024-06-06,2x6,3,8,230,True,G3_4
west,2x6 #3,2024-06-13,2x6,3,8,230,True,G3_4
west,2x6 #3,2024-06-20,2x6,3,8,230,True,G3_4
west,2x6 #3,2024-06-27,2x6,3,8,225,True,G3_4
west,2x6 #3,2024-07-04,2x6,3,8,225,True,G3_4
west,2x6 #3,2024-07-11,2x6,3,8,225,True,G3_4
west,2x6 #3,2024-07-18,2x6,3,8,225,True,G3_4
west,2x6 #3,2024-07-25,2x6,3,8,225,True,G3_4
west,2x6 #3,2024-08-01,2x6,3,8,225,True,G3_4
west,2x6 #3,2024-08-08,2x6,3,8,225,True,G3_4
west,2x6 #3,2024-08-15,2x6,3,8,225,True,G3_4
west,2x6 #3,2024-08-22,2x6,3,8,225,True,G3_4
west,2x6 #3,2024-08-29,2x6,3,8,225,True,G3_4
west,2x6 #3,2024-09-05,2x6,3,8,230,True,G3_4
west,2x6 #3,2024-09-12,2x6,3,8,230,True,G3_4
west,2x6 #3,2024-09-20,2x6,3,8,230,True,G3_4
west,2x6 #3,2024-09-27,2x6,3,8,235,True,G3_4
west,2x6 #3,2024-10-04,2x6,3,8,245,True,G3_4
west,2x6 #3,2024-10-11,2x6,3,8,255,True,G3_4
west,2x6 #3,2024-10-18,2x6,3,8,265,True,G3_4
west,2x6 #3,2024-10-25,2x6,3,8,275,True,G3_4
west,2x6 #3,2024-11-01,2x6,3,8,280,True,G3_4
west,2x6 #3,2024-11-08,2x6,3,8,285,True,G3_4
west,2x6 #3,2024-11-15,2x6,3,8,280,True,G3_4
west,2x6 #3,2024-11-22,2x6,3,8,275,True,G3_4
west,2x6 #3,2024-11-27,2x6,3,8,270,True,G3_4
west,2x6 #3,2024-12-06,2x6,3,8,270,True,G3_4
west,2x6 #3,2024-12-13,2x6,3,8,270,True,G3_4
west,2x6 #3,2024-12-20,2x6,3,8,270,True,G3_4
west,2x6 #3,2025-01-03,2x6,3,8,280,True,G3_4
west,2x6 #3,2025-01-10,2x6,3,8,285,True,G3_4
west,2x6 #3,2025-01-17,2x6,3,8,290,True,G3_4
west,2x6 #3,2025-01-24,2x6,3,8,290,True,G3_4
west,2x6 #3,2025-01-31,2x6,3,8,295,True,G3_4
west,2x6 #3,2025-02-07,2x6,3,8,305,True,G3_4
west,2x6 #3,2025-02-14,2x6,3,8,315,True,G3_4
west,2x6 #3,2025-02-21,2x6,3,8,325,True,G3_4
west,2x6 #3,2025-02-28,2x6,3,8,335,True,G3_4
west,2x6 #3,2025-03-07,2x6,3,8,340,True,G3_4
west,2x6 #3,2025-03-14,2x6,3,8,350,True,G3_4
west,2x6 #3,2025-03-21,2x6,3,8,360,True,G3_4
west,2x6 #3,2025-03-28,2x6,3,8,360,True,G3_4
west,2x6 #3,2025-04-04,2x6,3,8,365,True,G3_4
west,2x6 #3,2025-04-11,2x6,3,8,365,True,G3_4
west,2x6 #3,2025-04-18,2x6,3,8,365,True,G3_4
west,2x6 #3,2025-04-25,2x6,3,8,350,True,G3_4
west,2x6 #3,2025-05-02,2x6,3,8,340,True,G3_4
west,2x6 #3,2025-05-09,2x6,3,8,330,True,G3_4
west,2x6 #3,2025-05-16,2x6,3,8,305,True,G3_4
west,2x6 #3,2025-05-23,2x6,3,8,275,True,G3_4
west,2x6 #3,2025-05-30,2x6,3,8,250,True,G3_4
west,2x6 #3,2025-06-06,2x6,3,8,230,True,G3_4
west,2x6 #3,2025-06-13,2x6,3,8,215,True,G3_4
west,2x6 #3,2025-06-19,2x6,3,8,210,True,G3_4
west,2x6 #3,2025-06-27,2x6,3,8,212,True,G3_4
west,2x6 #3,2025-07-03,2x6,3,8,212,True,G3_4
west,2x6 #3,2025-07-11,2x6,3,8,216,True,G3_4
west,2x6 #3,2025-07-18,2x6,3,8,216,True,G3_4
west,2x6 #3,2025-07-25,2x6,3,8,213,True,G3_4
west,2x6 #3,2025-08-01,2x6,3,8,220,True,G3_4
west,2x6 #3,2025-08-08,2x6,3,8,220,True,G3_4
west,2x6 #3,2025-08-15,2x6,3,8,225,True,G3_4
west,2x6 #3,2025-08-22,2x6,3,8,225,True,G3_4
west,2x6 #3,2025-08-29,2x6,3,8,225,True,G3_4
west,2x6 #3,2025-09-05,2x6,3,8,225,True,G3_4
west,2x6 #3,2025-09-12,2x6,3,8,225,True,G3_4
west,2x6 #3,2025-09-19,2x6,3,8,225,True,G3_4
west,2x6 #3,2025-09-26,2x6,3,8,230,True,G3_4
west,2x6 #3,2025-10-03,2x6,3,8,230,True,G3_4
west,2x6 #3,2025-10-10,2x6,3,8,230,True,G3_4
west,2x6 #3,2025-10-17,2x6,3,8,230,True,G3_4
west,2x6 #3,2024-01-12,2x6,3,10,200,True,G3_4
west,2x6 #3,2024-01-18,2x6,3,10,200,True,G3_4
west,2x6 #3,2024-01-25,2x6,3,10,200,True,G3_4
west,2x6 #3,2024-02-08,2x6,3,10,200,True,G3_4
west,2x6 #3,2024-02-15,2x6,3,10,205,True,G3_4
west,2x6 #3,2024-02-22,2x6,3,10,210,True,G3_4
west,2x6 #3,2024-02-29,2x6,3,10,220,True,G3_4
west,2x6 #3,2024-03-07,2x6,3,10,230,True,G3_4
west,2x6 #3,2024-03-14,2x6,3,10,230,True,G3_4
west,2x6 #3,2024-03-21,2x6,3,10,235,True,G3_4
west,2x6 #3,2024-03-28,2x6,3,10,235,True,G3_4
west,2x6 #3,2024-04-04,2x6,3,10,230,True,G3_4
west,2x6 #3,2024-04-11,2x6,3,10,220,True,G3_4
west,2x6 #3,2024-04-18,2x6,3,10,220,True,G3_4
west,2x6 #3,2024-04-25,2x6,3,10,220,True,G3_4
west,2x6 #3,2024-05-02,2x6,3,10,220,True,G3_4
west,2x6 #3,2024-05-09,2x6,3,10,220,True,G3_4
west,2x6 #3,2024-05-16,2x6,3,10,225,True,G3_4
west,2x6 #3,2024-05-30,2x6,3,10,230,True,G3_4
west,2x6 #3,2024-06-06,2x6,3,10,230,True,G3_4
west,2x6 #3,2024-06-13,2x6,3,10,230,True,G3_4
west,2x6 #3,2024-06-20,2x6,3,10,230,True,G3_4
west,2x6 #3,2024-06-27,2x6,3,10,225,True,G3_4
west,2x6 #3,2024-07-04,2x6,3,10,225,True,G3_4
west,2x6 #3,2024-07-11,2x6,3,10,225,True,G3_4
west,2x6 #3,2024-07-18,2x6,3,10,225,True,G3_4
west,2x6 #3,2024-07-25,2x6,3,10,225,True,G3_4
west,2x6 #3,2024-08-01,2x6,3,10,225,True,G3_4
west,2x6 #3,2024-08-08,2x6,3,10,225,True,G3_4
west,2x6 #3,2024-08-15,2x6,3,10,225,True,G3_4
west,2x6 #3,2024-08-22,2x6,3,10,225,True,G3_4
west,2x6 #3,2024-08-29,2x6,3,10,225,True,G3_4
west,2x6 #3,2024-09-05,2x6,3,10,230,True,G3_4
west,2x6 #3,2024-09-12,2x6,3,10,230,True,G3_4
west,2x6 #3,2024-09-20,2x6,3,10,230,True,G3_4
west,2x6 #3,2024-09-27,2x6,3,10,235,True,G3_4
west,2x6 #3,2024-10-04,2x6,3,10,245,True,G3_4
west,2x6 #3,2024-10-11,2x6,3,10,255,True,G3_4
west,2x6 #3,2024-10-18,2x6,3,10,265,True,G3_4
west,2x6 #3,2024-10-25,2x6,3,10,275,True,G3_4
west,2x6 #3,2024-11-01,2x6,3,10,280,True,G3_4
west,2x6 #3,2024-11-08,2x6,3,10,285,True,G3_4
west,2x6 #3,2024-11-15,2x6,3,10,280,True,G3_4
west,2x6 #3,2024-11-22,2x6,3,10,275,True,G3_4
west,2x6 #3,2024-11-27,2x6,3,10,270,True,G3_4
west,2x6 #3,2024-12-06,2x6,3,10,270,True,G3_4
west,2x6 #3,2024-12-13,2x6,3,10,270,True,G3_4
west,2x6 #3,2024-12-20,2x6,3,10,270,True,G3_4
west,2x6 #3,2025-01-03,2x6,3,10,280,True,G3_4
west,2x6 #3,2025-01-10,2x6,3,10,285,True,G3_4
west,2x6 #3,2025-01-17,2x6,3,10,290,True,G3_4
west,2x6 #3,2025-01-24,2x6,3,10,290,True,G3_4
west,2x6 #3,2025-01-31,2x6,3,10,295,True,G3_4
west,2x6 #3,2025-02-07,2x6,3,10,305,True,G3_4
west,2x6 #3,2025-02-14,2x6,3,10,315,True,G3_4
west,2x6 #3,2025-02-21,2x6,3,10,325,True,G3_4
west,2x6 #3,2025-02-28,2x6,3,10,335,True,G3_4
west,2x6 #3,2025-03-07,2x6,3,10,340,True,G3_4
west,2x6 #3,2025-03-14,2x6,3,10,350,True,G3_4
west,2x6 #3,2025-03-21,2x6,3,10,360,True,G3_4
west,2x6 #3,2025-03-28,2x6,3,10,360,True,G3_4
west,2x6 #3,2025-04-04,2x6,3,10,365,True,G3_4
west,2x6 #3,2025-04-11,2x6,3,10,365,True,G3_4
west,2x6 #3,2025-04-18,2x6,3,10,365,True,G3_4
west,2x6 #3,2025-04-25,2x6,3,10,350,True,G3_4
west,2x6 #3,2025-05-02,2x6,3,10,340,True,G3_4
west,2x6 #3,2025-05-09,2x6,3,10,330,True,G3_4
west,2x6 #3,2025-05-16,2x6,3,10,305,True,G3_4
west,2x6 #3,2025-05-23,2x6,3,10,275,True,G3_4
west,2x6 #3,2025-05-30,2x6,3,10,250,True,G3_4
west,2x6 #3,2025-06-06,2x6,3,10,230,True,G3_4
west,2x6 #3,2025-06-13,2x6,3,10,215,True,G3_4
west,2x6 #3,2025-06-19,2x6,3,10,210,True,G3_4
west,2x6 #3,2025-06-27,2x6,3,10,212,True,G3_4
west,2x6 #3,2025-07-03,2x6,3,10,212,True,G3_4
west,2x6 #3,2025-07-11,2x6,3,10,216,True,G3_4
west,2x6 #3,2025-07-18,2x6,3,10,216,True,G3_4
west,2x6 #3,2025-07-25,2x6,3,10,213,True,G3_4
west,2x6 #3,2025-08-01,2x6,3,10,220,True,G3_4
west,2x6 #3,2025-08-08,2x6,3,10,220,True,G3_4
west,2x6 #3,2025-08-15,2x6,3,10,225,True,G3_4
west,2x6 #3,2025-08-22,2x6,3,10,225,True,G3_4
west,2x6 #3,2025-08-29,2x6,3,10,225,True,G3_4
west,2x6 #3,2025-09-05,2x6,3,10,225,True,G3_4
west,2x6 #3,2025-09-12,2x6,3,10,225,True,G3_4
west,2x6 #3,2025-09-19,2x6,3,10,225,True,G3_4
west,2x6 #3,2025-09-26,2x6,3,10,230,True,G3_4
west,2x6 #3,2025-10-03,2x6,3,10,230,True,G3_4
west,2x6 #3,2025-10-10,2x6,3,10,230,True,G3_4
west,2x6 #3,2025-10-17,2x6,3,10,230,True,G3_4
west,2x6 #3,2024-01-12,2x6,3,12,200,True,G3_4
west,2x6 #3,2024-01-18,2x6,3,12,200,True,G3_4
west,2x6 #3,2024-01-25,2x6,3,12,200,True,G3_4
west,2x6 #3,2024-02-08,2x6,3,12,200,True,G3_4
west,2x6 #3,2024-02-15,2x6,3,12,205,True,G3_4
west,2x6 #3,2024-02-22,2x6,3,12,210,True,G3_4
west,2x6 #3,2024-02-29,2x6,3,12,220,True,G3_4
west,2x6 #3,2024-03-07,2x6,3,12,230,True,G3_4
west,2x6 #3,2024-03-14,2x6,3,12,230,True,G3_4
west,2x6 #3,2024-03-21,2x6,3,12,235,True,G3_4
west,2x6 #3,2024-03-28,2x6,3,12,235,True,G3_4
west,2x6 #3,2024-04-04,2x6,3,12,230,True,G3_4
west,2x6 #3,2024-04-11,2x6,3,12,220,True,G3_4
west,2x6 #3,2024-04-18,2x6,3,12,220,True,G3_4
west,2x6 #3,2024-04-25,2x6,3,12,220,True,G3_4
west,2x6 #3,2024-05-02,2x6,3,12,220,True,G3_4
west,2x6 #3,2024-05-09,2x6,3,12,220,True,G3_4
west,2x6 #3,2024-05-16,2x6,3,12,225,True,G3_4
west,2x6 #3,2024-05-30,2x6,3,12,230,True,G3_4
west,2x6 #3,2024-06-06,2x6,3,12,230,True,G3_4
west,2x6 #3,2024-06-13,2x6,3,12,230,True,G3_4
west,2x6 #3,2024-06-20,2x6,3,12,230,True,G3_4
west,2x6 #3,2024-06-27,2x6,3,12,225,True,G3_4
west,2x6 #3,2024-07-04,2x6,3,12,225,True,G3_4
west,2x6 #3,2024-07-11,2x6,3,12,225,True,G3_4
west,2x6 #3,2024-07-18,2x6,3,12,225,True,G3_4
west,2x6 #3,2024-07-25,2x6,3,12,225,True,G3_4
west,2x6 #3,2024-08-01,2x6,3,12,225,True,G3_4
west,2x6 #3,2024-08-08,2x6,3,12,225,True,G3_4
west,2x6 #3,2024-08-15,2x6,3,12,225,True,G3_4
west,2x6 #3,2024-08-22,2x6,3,12,225,True,G3_4
west,2x6 #3,2024-08-29,2x6,3,12,225,True,G3_4
west,2x6 #3,2024-09-05,2x6,3,12,230,True,G3_4
west,2x6 #3,2024-09-12,2x6,3,12,230,True,G3_4
west,2x6 #3,2024-09-20,2x6,3,12,230,True,G3_4
west,2x6 #3,2024-09-27,2x6,3,12,235,True,G3_4
west,2x6 #3,2024-10-04,2x6,3,12,245,True,G3_4
west,2x6 #3,2024-10-11,2x6,3,12,255,True,G3_4
west,2x6 #3,2024-10-18,2x6,3,12,265,True,G3_4
west,2x6 #3,2024-10-25,2x6,3,12,275,True,G3_4
west,2x6 #3,2024-11-01,2x6,3,12,280,True,G3_4
west,2x6 #3,2024-11-08,2x6,3,12,285,True,G3_4
west,2x6 #3,2024-11-15,2x6,3,12,280,True,G3_4
west,2x6 #3,2024-11-22,2x6,3,12,275,True,G3_4
west,2x6 #3,2024-11-27,2x6,3,12,270,True,G3_4
west,2x6 #3,2024-12-06,2x6,3,12,270,True,G3_4
west,2x6 #3,2024-12-13,2x6,3,12,270,True,G3_4
west,2x6 #3,2024-12-20,2x6,3,12,270,True,G3_4
west,2x6 #3,2025-01-03,2x6,3,12,280,True,G3_4
west,2x6 #3,2025-01-10,2x6,3,12,285,True,G3_4
west,2x6 #3,2025-01-17,2x6,3,12,290,True,G3_4
west,2x6 #3,2025-01-24,2x6,3,12,290,True,G3_4
west,2x6 #3,2025-01-31,2x6,3,12,295,True,G3_4
west,2x6 #3,2025-02-07,2x6,3,12,305,True,G3_4
west,2x6 #3,2025-02-14,2x6,3,12,315,True,G3_4
west,2x6 #3,2025-02-21,2x6,3,12,325,True,G3_4
west,2x6 #3,2025-02-28,2x6,3,12,335,True,G3_4
west,2x6 #3,2025-03-07,2x6,3,12,340,True,G3_4
west,2x6 #3,2025-03-14,2x6,3,12,350,True,G3_4
west,2x6 #3,2025-03-21,2x6,3,12,360,True,G3_4
west,2x6 #3,2025-03-28,2x6,3,12,360,True,G3_4
west,2x6 #3,2025-04-04,2x6,3,12,365,True,G3_4
west,2x6 #3,2025-04-11,2x6,3,12,365,True,G3_4
west,2x6 #3,2025-04-18,2x6,3,12,365,True,G3_4
west,2x6 #3,2025-04-25,2x6,3,12,350,True,G3_4
west,2x6 #3,2025-05-02,2x6,3,12,340,True,G3_4
west,2x6 #3,2025-05-09,2x6,3,12,330,True,G3_4
west,2x6 #3,2025-05-16,2x6,3,12,305,True,G3_4
west,2x6 #3,2025-05-23,2x6,3,12,275,True,G3_4
west,2x6 #3,2025-05-30,2x6,3,12,250,True,G3_4
west,2x6 #3,2025-06-06,2x6,3,12,230,True,G3_4
west,2x6 #3,2025-06-13,2x6,3,12,215,True,G3_4
west,2x6 #3,2025-06-19,2x6,3,12,210,True,G3_4
west,2x6 #3,2025-06-27,2x6,3,12,212,True,G3_4
west,2x6 #3,2025-07-03,2x6,3,12,212,True,G3_4
west,2x6 #3,2025-07-11,2x6,3,12,216,True,G3_4
west,2x6 #3,2025-07-18,2x6,3,12,216,True,G3_4
west,2x6 #3,2025-07-25,2x6,3,12,213,True,G3_4
west,2x6 #3,2025-08-01,2x6,3,12,220,True,G3_4
west,2x6 #3,2025-08-08,2x6,3,12,220,True,G3_4
west,2x6 #3,2025-08-15,2x6,3,12,225,True,G3_4
west,2x6 #3,2025-08-22,2x6,3,12,225,True,G3_4
west,2x6 #3,2025-08-29,2x6,3,12,225,True,G3_4
west,2x6 #3,2025-09-05,2x6,3,12,225,True,G3_4
west,2x6 #3,2025-09-12,2x6,3,12,225,True,G3_4
west,2x6 #3,2025-09-19,2x6,3,12,225,True,G3_4
west,2x6 #3,2025-09-26,2x6,3,12,230,True,G3_4
west,2x6 #3,2025-10-03,2x6,3,12,230,True,G3_4
west,2x6 #3,2025-10-10,2x6,3,12,230,True,G3_4
west,2x6 #3,2025-10-17,2x6,3,12,230,True,G3_4
west,2x6 #3,2024-01-12,2x6,3,14,200,True,G3_4
west,2x6 #3,2024-01-18,2x6,3,14,200,True,G3_4
west,2x6 #3,2024-01-25,2x6,3,14,200,True,G3_4
west,2x6 #3,2024-02-08,2x6,3,14,200,True,G3_4
west,2x6 #3,2024-02-15,2x6,3,14,205,True,G3_4
west,2x6 #3,2024-02-22,2x6,3,14,210,True,G3_4
west,2x6 #3,2024-02-29,2x6,3,14,220,True,G3_4
west,2x6 #3,2024-03-07,2x6,3,14,230,True,G3_4
west,2x6 #3,2024-03-14,2x6,3,14,230,True,G3_4
west,2x6 #3,2024-03-21,2x6,3,14,235,True,G3_4
west,2x6 #3,2024-03-28,2x6,3,14,235,True,G3_4
west,2x6 #3,2024-04-04,2x6,3,14,230,True,G3_4
west,2x6 #3,2024-04-11,2x6,3,14,220,True,G3_4
west,2x6 #3,2024-04-18,2x6,3,14,220,True,G3_4
west,2x6 #3,2024-04-25,2x6,3,14,220,True,G3_4
west,2x6 #3,2024-05-02,2x6,3,14,220,True,G3_4
west,2x6 #3,2024-05-09,2x6,3,14,220,True,G3_4
west,2x6 #3,2024-05-16,2x6,3,14,225,True,G3_4
west,2x6 #3,2024-05-30,2x6,3,14,230,True,G3_4
west,2x6 #3,2024-06-06,2x6,3,14,230,True,G3_4
west,2x6 #3,2024-06-13,2x6,3,14,230,True,G3_4
west,2x6 #3,2024-06-20,2x6,3,14,230,True,G3_4
west,2x6 #3,2024-06-27,2x6,3,14,225,True,G3_4
west,2x6 #3,2024-07-04,2x6,3,14,225,True,G3_4
west,2x6 #3,2024-07-11,2x6,3,14,225,True,G3_4
west,2x6 #3,2024-07-18,2x6,3,14,225,True,G3_4
west,2x6 #3,2024-07-25,2x6,3,14,225,True,G3_4
west,2x6 #3,2024-08-01,2x6,3,14,225,True,G3_4
west,2x6 #3,2024-08-08,2x6,3,14,225,True,G3_4
west,2x6 #3,2024-08-15,2x6,3,14,225,True,G3_4
west,2x6 #3,2024-08-22,2x6,3,14,225,True,G3_4
west,2x6 #3,2024-08-29,2x6,3,14,225,True,G3_4
west,2x6 #3,2024-09-05,2x6,3,14,230,True,G3_4
west,2x6 #3,2024-09-12,2x6,3,14,230,True,G3_4
west,2x6 #3,2024-09-20,2x6,3,14,230,True,G3_4
west,2x6 #3,2024-09-27,2x6,3,14,235,True,G3_4
west,2x6 #3,2024-10-04,2x6,3,14,245,True,G3_4
west,2x6 #3,2024-10-11,2x6,3,14,255,True,G3_4
west,2x6 #3,2024-10-18,2x6,3,14,265,True,G3_4
west,2x6 #3,2024-10-25,2x6,3,14,275,True,G3_4
west,2x6 #3,2024-11-01,2x6,3,14,280,True,G3_4
west,2x6 #3,2024-11-08,2x6,3,14,285,True,G3_4
west,2x6 #3,2024-11-15,2x6,3,14,280,True,G3_4
west,2x6 #3,2024-11-22,2x6,3,14,275,True,G3_4
west,2x6 #3,2024-11-27,2x6,3,14,270,True,G3_4
west,2x6 #3,2024-12-06,2x6,3,14,270,True,G3_4
west,2x6 #3,2024-12-13,2x6,3,14,270,True,G3_4
west,2x6 #3,2024-12-20,2x6,3,14,270,True,G3_4
west,2x6 #3,2025-01-03,2x6,3,14,280,True,G3_4
west,2x6 #3,2025-01-10,2x6,3,14,285,True,G3_4
west,2x6 #3,2025-01-17,2x6,3,14,290,True,G3_4
west,2x6 #3,2025-01-24,2x6,3,14,290,True,G3_4
west,2x6 #3,2025-01-31,2x6,3,14,295,True,G3_4
west,2x6 #3,2025-02-07,2x6,3,14,305,True,G3_4
west,2x6 #3,2025-02-14,2x6,3,14,315,True,G3_4
west,2x6 #3,2025-02-21,2x6,3,14,325,True,G3_4
west,2x6 #3,2025-02-28,2x6,3,14,335,True,G3_4
west,2x6 #3,2025-03-07,2x6,3,14,340,True,G3_4
west,2x6 #3,2025-03-14,2x6,3,14,350,True,G3_4
west,2x6 #3,2025-03-21,2x6,3,14,360,True,G3_4
west,2x6 #3,2025-03-28,2x6,3,14,360,True,G3_4
west,2x6 #3,2025-04-04,2x6,3,14,365,True,G3_4
west,2x6 #3,2025-04-11,2x6,3,14,365,True,G3_4
west,2x6 #3,2025-04-18,2x6,3,14,365,True,G3_4
west,2x6 #3,2025-04-25,2x6,3,14,350,True,G3_4
west,2x6 #3,2025-05-02,2x6,3,14,340,True,G3_4
west,2x6 #3,2025-05-09,2x6,3,14,330,True,G3_4
west,2x6 #3,2025-05-16,2x6,3,14,305,True,G3_4
west,2x6 #3,2025-05-23,2x6,3,14,275,True,G3_4
west,2x6 #3,2025-05-30,2x6,3,14,250,True,G3_4
west,2x6 #3,2025-06-06,2x6,3,14,230,True,G3_4
west,2x6 #3,2025-06-13,2x6,3,14,215,True,G3_4
west,2x6 #3,2025-06-19,2x6,3,14,210,True,G3_4
west,2x6 #3,2025-06-27,2x6,3,14,212,True,G3_4
west,2x6 #3,2025-07-03,2x6,3,14,212,True,G3_4
west,2x6 #3,2025-07-11,2x6,3,14,216,True,G3_4
west,2x6 #3,2025-07-18,2x6,3,14,216,True,G3_4
west,2x6 #3,2025-07-25,2x6,3,14,213,True,G3_4
west,2x6 #3,2025-08-01,2x6,3,14,220,True,G3_4
west,2x6 #3,2025-08-08,2x6,3,14,220,True,G3_4
west,2x6 #3,2025-08-15,2x6,3,14,225,True,G3_4
west,2x6 #3,2025-08-22,2x6,3,14,225,True,G3_4
west,2x6 #3,2025-08-29,2x6,3,14,225,True,G3_4
west,2x6 #3,2025-09-05,2x6,3,14,225,True,G3_4
west,2x6 #3,2025-09-12,2x6,3,14,225,True,G3_4
west,2x6 #3,2025-09-19,2x6,3,14,225,True,G3_4
west,2x6 #3,2025-09-26,2x6,3,14,230,True,G3_4
west,2x6 #3,2025-10-03,2x6,3,14,230,True,G3_4
west,2x6 #3,2025-10-10,2x6,3,14,230,True,G3_4
west,2x6 #3,2025-10-17,2x6,3,14,230,True,G3_4
west,2x6 #3,2024-01-12,2x6,3,16,200,True,G3_4
west,2x6 #3,2024-01-18,2x6,3,16,200,True,G3_4
west,2x6 #3,2024-01-25,2x6,3,16,200,True,G3_4
west,2x6 #3,2024-02-08,2x6,3,16,200,True,G3_4
west,2x6 #3,2024-02-15,2x6,3,16,205,True,G3_4
west,2x6 #3,2024-02-22,2x6,3,16,210,True,G3_4
west,2x6 #3,2024-02-29,2x6,3,16,220,True,G3_4
west,2x6 #3,2024-03-07,2x6,3,16,230,True,G3_4
west,2x6 #3,2024-03-14,2x6,3,16,230,True,G3_4
west,2x6 #3,2024-03-21,2x6,3,16,235,True,G3_4
west,2x6 #3,2024-03-28,2x6,3,16,235,True,G3_4
west,2x6 #3,2024-04-04,2x6,3,16,230,True,G3_4
west,2x6 #3,2024-04-11,2x6,3,16,220,True,G3_4
west,2x6 #3,2024-04-18,2x6,3,16,220,True,G3_4
west,2x6 #3,2024-04-25,2x6,3,16,220,True,G3_4
